track_name,artists,macro_genre,popularity
Mere Bina - Unplugged,Pritam;KK,world,41
tere bina - Acoustic,Zaeden;Jonita Gandhi,pop,59
Da Da Da - Remix by Mikis,Tanir;Tyomcha;Mikis,pop,54
Favorite T-Shirt - Acoustic,Jake Scott,pop,60
Zakir - Acoustic,NAALAYAK,pop,40
Kaisey Jiyun - Acoustic,The Local Train,pop,41
backseat - remix,TJ Hickey;Bino Beats;Abstract,pop,41
Remember That Night? - Acoustic Version,Sara Kays,pop,0
How Long Will I Love You - Bonus Track,Ellie Goulding,pop,66
Tell Her You Love Her - Acoustic,Echosmith,pop,0
Tek It (Sped Up) - Remix,Cafuné,rock,0
Tek It (Sped Up) - Remix,Cafuné,rock,1
Souls - Extended Version,Project Pitchfork,electronica,28
Pretty When You Cry (Live),Vast,electronica,24
Warsaw Ghetto - 2006 Remaster,Nitzer Ebb,electronica,25
Lovely Day - Remastered,Front 242,electronica,23
Forget to Remember - Acoustic,Mudvayne,electronica,24
Sometimes - Live Steffi,And One,electronica,24
Special Forces - Remastered,Front 242,electronica,23
Rubber Doll (Opus) - Remastered,Lords Of Acid,electronica,21
Commando Mix - Remastered,Front 242,electronica,21
D.I.Y. (Edit),KMFDM,electronica,21
So What - Live,Ministry,electronica,21
Spank My Booty (Reprise) - Remastered,Lords Of Acid,electronica,20
Get You Closer - Live,And One,electronica,22
Everyone I Love Is Dead - Edit,Type O Negative,electronica,21
Total Invasion - Remastered,Killing Joke,electronica,21
Dragula - Live,Rob Zombie,electronica,22
Prismatic (Remastered),Rabbit Junk,electronica,20
Rivethead - 2021 Remaster,Chemlab,electronica,19
Bang (Remix),Mahdyar;Hichkas,world,20
Reek of the Pigs - Original Mix,Chaos Descent,world,0
Simple - Live,Soheil Soheili;Sina Shoaie,world,0
Game of Illusions - Original Mix,Chaos Descent,world,0
Faces - Original Mix,Chaos Descent,world,0
Labyrinth Of Darkness (instrumental),Connate Exasperation,world,0
Malikhoolia (Acoustic),Electroqute,world,0
Spanjaroush (Bonus Track),From The Vastland,world,6
Reek of the Pigs - Original Mix,Chaos Descent,world,0
Vigil - Live,Sina Shoaie;Sohrab Motabar;Soheil Soheili,world,0
Keep Your Control - Instrumental,Nima A.M.,world,0
Warsong - Original Mix,Chaos Descent,world,0
94 - Instrumental,Soheil Soheili;Roj,world,0
The Hourglass (Bonus Track),Shivered,world,0
You Will Payback! (Re-Recorded),Confess,world,0
Modular Fantasy No.1 (Remastered),Parsa Shomali,world,0
Quit the Addict (Re-Recorded),Confess,world,0
The Devil Inside - Instrumental Version,Integral Rigor,world,0
Alast - Instrumental Version,Integral Rigor,world,1
Closure - Live,Soheil Soheili;Sina Shoaie,world,0
Faces - Original Mix,Chaos Descent,world,0
Burning Inside - Original Mix,Chaos Descent,world,0
When Life Leads Us to Death - Original Mix,Chaos Descent,world,0
Reflections - Act 2 (Live),Ali Ostovar;Bassem Hawar;Julia Ohrmann;Erfan Pejhanfar;Kioomars Musayyebi,world,0
The Revelation - Original Mix,Chaos Descent,world,0
Zahir - Instrumental Version,Integral Rigor,world,0
Complicated - Live,Soheil Soheili;Sina Shoaie,world,0
Take Me There - Remix,Blackstreet;Gerald Baillergeau;Victor Merritt;MC,electronica,35
My Money - Remix,D-Major;Rytikal,electronica,24
Girls Dem Sugar (Remix),Beenie Man;Mýa,electronica,23
催眠術(Acoustic version),QUEEN BEE,electronica,22
Come Over (Missing You) - Extended Dub Mix,Busy Signal,electronica,22
Hard 69 - Original Mix,DJ Furax,electronica,21
Sexual Commentary - Radio Edit,Jah Vinci;Nae.Nae,electronica,22
Ghetto Youth (Survival Song) - Acoustic,Vybz Kartel,electronica,20
Garrison Telling - Radio Edit,Kalado,electronica,20
金星(A -全国ツアー2017 - Live),QUEEN BEE,electronica,20
tiC taC - 2021 Remaster,CAPSULE,electronica,20
Do Without Dem - Radio Edit,Robbie Rule;TripleDose Production,electronica,20
Real Bad Man - Radio Edit,Beenie Man;Blakk Man,electronica,20
If Yuh Ever Try - Radio Edit,Navino,electronica,20
High in Yah - Radio Edit,Jah Vinci,electronica,20
Sinna - Radio Edit,Kraff Gad,electronica,19
Ride on Me - Remix,Alkaline;Sean Kingston,electronica,42
Blackberry - Remastered,Vybz Kartel,electronica,35
Board Box - Radio Edit,Demarco,electronica,20
Get It On Tonite (Re-recorded / Remastered),Montell Jordan,electronica,21
Diggy Dee - Remix,Charly Black;Sak Noel;Cali Y El Dandee;Tarik Jazzy T Thompson,electronica,35
Shake (Remix) - Radio Edit,Skillibeng;Jada Kingdom,electronica,18
TOKYO GIRL - Remastered,Perfume,kpop-jpop,26
ファイト!! - 2012 Remaster,Chisato Moritaka,kpop-jpop,23
ダンシングタンク♡ (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,22
"OH NO,OH YES! - 2012 Remaster",Akina Nakamori,kpop-jpop,41
なんとなく最低な日々 (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,21
孤独の中で鳴るBeatっ! (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,21
Fashion Monster - Extended Mix,Kyary Pamyu Pamyu,kpop-jpop,21
勉強の歌 - 2012 Remaster,Chisato Moritaka,kpop-jpop,21
卒業 - Reprise version,Sakurako Ohara,kpop-jpop,20
真夜中マーメイド (instrumental),=LOVE,kpop-jpop,20
満漢全席 (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,20
好きって、言えなかった (instrumental),=LOVE,kpop-jpop,19
十戒 (1984) - 2012 Remaster,Akina Nakamori,kpop-jpop,20
MYSTERION (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,19
オーバーヒート・ナイト - 2012 Remaster,Chisato Moritaka,kpop-jpop,19
Magic of Love - Level3-mix,Perfume,kpop-jpop,20
THE NEVER ENDING STORY ~君に秘密を教えよう~ - Live at Ariake Arena 2020.12.28,E-girls,kpop-jpop,19
momo (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,18
BUTTOBI! (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,18
ショービズ (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,19
PLAY! (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,18
Spring of Life - Level3-mix,Perfume,kpop-jpop,19
My will - Original Mix,Dream,kpop-jpop,40
stay gold (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,17
わたし、魔法使い (instrumental),=LOVE,kpop-jpop,18
HAND (Live at 日本武道館 2022.5.15),Momoiro Clover Z,kpop-jpop,18
I Think It's Going To Rain Today - Live,Norah Jones,kpop-jpop,5
Peace - Live In NYC,Norah Jones,kpop-jpop,0
Go Tell It On The Mountain / Ain't No Mountain High Enough - Medley,Gregory Porter;Anita Wilson,kpop-jpop,0
Christmas Time Is Here - Instrumental,Vince Guaraldi;Lee Mendelson;Vince Guaraldi Trio,kpop-jpop,0
涙の海で抱かれたい~SEA OF LOVE~ [2018 Remaster],サザンオールスターズ,kpop-jpop,38
Kendim Ettim Kendim Buldum - Live,Sena Şener,kpop-jpop,39
Pembuka - Live,Tulus,kpop-jpop,37
GAL - Mixed,OHAYO;Shake Pepper;Yvngboi P,kpop-jpop,49
Medley: Sedih Tak Berujung / Akhir Cerita Cinta (Live) - Together Whatever Sessions Live,Glenn Fredly,kpop-jpop,36
Langit Abu - Abu - Live,Tulus,kpop-jpop,37
チャイナタウン (セルフカバー) - Remastered 2022,Eikichi Yazawa,kpop-jpop,43
共犯者 - Remastered 2022,Eikichi Yazawa,kpop-jpop,40
ファンキー・モンキー・ベイビー - Live at 横浜スタジアム'95 - Remastered 2022,Eikichi Yazawa,kpop-jpop,41
Nereye Uçar Turnalar - Remastered,Hüsnü Arkan,kpop-jpop,40
アリよさらば - Remastered 2022,Eikichi Yazawa,kpop-jpop,38
PURE GOLD - Remastered 2022,Eikichi Yazawa,kpop-jpop,38
いつの日か - Remastered 2022,Eikichi Yazawa,kpop-jpop,37
LAHAINA - Remastered 2022,Eikichi Yazawa,kpop-jpop,36
"アイ・ラヴ・ユー,OK - Live at 日本武道館'95 - Remastered 2022",Eikichi Yazawa,kpop-jpop,36
ニューグランドホテル - Remastered 2022,Eikichi Yazawa,kpop-jpop,36
YOU - Remastered 2022,Eikichi Yazawa,kpop-jpop,35
RENDEZ-VOUS - LIVE IN HAMBURG JULY 1987,BOØWY,kpop-jpop,34
背中ごしのI LOVE YOU - Remastered 2022,Eikichi Yazawa,kpop-jpop,35
ホンキー・トンキー・クレイジー - Live,BOØWY,kpop-jpop,34
バラードよ永遠に - Remastered 2022,Eikichi Yazawa,kpop-jpop,35
DIAMOND MOON - Remastered 2022,Eikichi Yazawa,kpop-jpop,35
MARIA - Remastered 2022,Eikichi Yazawa,kpop-jpop,35
あの日のように - Remastered 2022,Eikichi Yazawa,kpop-jpop,35
IMAGE DOWN - Live,BOØWY,kpop-jpop,34
SOMEBODY'S NIGHT - Live at 日本武道館'96 - Remastered 2022,Eikichi Yazawa,kpop-jpop,34
LOVE THAT WAS LOST - Remastered 2022,Eikichi Yazawa,kpop-jpop,34
Believe Me - Remastered 2010,Badfinger,kpop-jpop,56
INSTANT LOVE - Live,BOØWY,kpop-jpop,33
No Matter What - Remastered 2010,Badfinger,kpop-jpop,67
あ・い・つ - Remastered 2022,Eikichi Yazawa,kpop-jpop,34
GIVE IT TO ME - Live,BOØWY,kpop-jpop,33
FLESH AND BLOOD - Remastered 2022,Eikichi Yazawa,kpop-jpop,33
Sweet Tuesday Morning - Remastered 2010,Badfinger,kpop-jpop,52
夢の彼方 - Remastered 2022,Eikichi Yazawa,kpop-jpop,33
くちづけが止まらない - Remastered 2022,Eikichi Yazawa,kpop-jpop,33
Anytime Woman - Remastered 2022,Eikichi Yazawa,kpop-jpop,33
苦い雨 - Live at 日本武道館'14 - Remastered 2022,Eikichi Yazawa,kpop-jpop,33
もうひとりの俺 - Live at 日本武道館'06 - Remastered 2022,Eikichi Yazawa,kpop-jpop,33
POISON - 2016 Remastered,HOTEI,kpop-jpop,32
青空 - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
ONLY ONE - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
風の中のおまえ - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
サブウェイ特急 - Live at 日本武道館'04 - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
ウイスキー・コーク - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
Without You - Remastered 2010,Badfinger,kpop-jpop,53
アンジェリーナ - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
棕櫚の影に - Live at 日本武道館'03 - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
この海に - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
トラベリン・バス - Live at 横浜スタジアム'95 - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
Dry Martini - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
古いラヴ・レター (セルフカバー) - Remastered 2022,Eikichi Yazawa,kpop-jpop,32
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
Deck The Halls - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
O Little Town Of Bethlehem - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
The Christmas Song (Merry Christmas To You) - Remastered,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
The Happiest Christmas Tree - Remastered 2009,Nat King Cole,jazz-blues,0
Almost Like Being In Love - Remastered,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
Deck The Halls - Remastered 1999,Nat King Cole,jazz-blues,0
L-O-V-E - Remastered 2004,Nat King Cole,jazz-blues,0
Deck The Halls - Remastered 1999,Nat King Cole,jazz-blues,0
O Come All Ye Faithful - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
The Christmas Song (Merry Christmas To You) - Remastered,Nat King Cole,jazz-blues,0
The Christmas Song (Merry Christmas To You) - Remastered,Nat King Cole,jazz-blues,0
Deck The Halls - Remastered 1999,Nat King Cole,jazz-blues,0
Deck The Halls - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
Deck The Halls - Remastered 1999,Nat King Cole,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
Hark! The Herald Angels Sing - Remastered 1999,Nat King Cole,jazz-blues,0
O Holy Night - Remastered 1999,Nat King Cole,jazz-blues,0
O Come All Ye Faithful - Remastered 1999,Nat King Cole,jazz-blues,0
The Christmas Song (Merry Christmas To You) - Remastered,Nat King Cole,jazz-blues,0
The Happiest Christmas Tree - Remastered 2009,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
The Happiest Christmas Tree - Remastered 2009,Nat King Cole,jazz-blues,0
The Happiest Christmas Tree - Remastered 2009,Nat King Cole,jazz-blues,0
The Happiest Christmas Tree - Remastered 2009,Nat King Cole,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
Deck The Halls - Remastered 1999,Nat King Cole,jazz-blues,0
Deck The Halls - Remastered 1999,Nat King Cole,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
O Tannenbaum - Remastered 1999,Nat King Cole,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
I've Got My Love To Keep Me Warm - Remastered 2002,Dean Martin,jazz-blues,0
"Rudolph, The Red-Nosed Reindeer - Remastered",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
Joy To The World - Remastered 1999,Nat King Cole,jazz-blues,0
O Come All Ye Faithful - Remastered/1990,Nat King Cole,jazz-blues,0
I've Got My Love To Keep Me Warm - Remastered 2002,Dean Martin,jazz-blues,0
Hark! The Herald Angels Sing - Remastered 1999,Nat King Cole,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,0
I've Got My Love To Keep Me Warm - Remastered 1996,Dean Martin,jazz-blues,0
"Rudolph, The Red-Nosed Reindeer - Remastered",Dean Martin,jazz-blues,0
I've Got My Love To Keep Me Warm - Remastered 1996,Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
You're Nobody 'Til Somebody Loves You - Remastered/1997,Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
Luna Mezzo Mare - 2001 Remastered,Dean Martin,jazz-blues,0
"Let It Snow, Let It Snow, Let It Snow - Remastered",Dean Martin,jazz-blues,1
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
Ain't That A Kick In The Head - 1997 Remaster,Dean Martin,jazz-blues,0
"Baby, It's Cold Outside - Remastered 2004",Dean Martin,jazz-blues,0
"It Might As Well Be Spring - Live At Carnegie Hall, NY / 1964",Stan Getz;Astrud Gilberto;João Gilberto,jazz-blues,0
Ganja Tribe - Original Mix,Living Room,jazz-blues,0
Love Letter - Original Mix,Living Room,jazz-blues,0
Darkjazz Slomo - Instrumental,Living Room,jazz-blues,0
The Folks Who Live on the Hill - Live,Brad Mehldau,jazz-blues,42
Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,jazz-blues,0
Anybody Seen My Baby - Acoustic Version,Groove Da Praia,jazz-blues,0
Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,jazz-blues,0
I Won't Let You Go (Live),Lollypop Lorry,jazz-blues,42
Tonight May Have To Last Me All My Life - Remastered,Nancy Wilson,jazz-blues,0
Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,jazz-blues,0
Christmas Time Is Here - Instrumental,Vince Guaraldi Trio,jazz-blues,0
The Little Christmas Tree - Remastered,Nat King Cole Trio,jazz-blues,0
The Little Christmas Tree - Remastered,Nat King Cole Trio,jazz-blues,0
The Little Christmas Tree - Remastered,Nat King Cole Trio,jazz-blues,0
(Fallin' Like) Dominoes - Live,Donald Byrd,jazz-blues,0
"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz-blues,0
"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz-blues,0
"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz-blues,0
"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz-blues,0
"The Christmas Song - Live At The Crescendo Club, Hollywood, CA / December 15, 1954",Mel Tormé,jazz-blues,0
These Foolish Things - Remastered 1995,Lester Young,jazz-blues,55
That's Amore - Remastered,Dean Martin,jazz-blues,58
Zindagi Kuch Toh Bata (Reprise),Jubin Nautiyal,kpop-jpop,64
"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow;Tory Lanez;DaBaby;Lil Wayne,kpop-jpop,76
DDU-DU DDU-DU (Remix),BLACKPINK,kpop-jpop,58
WHISTLE - Acoustic Ver.,BLACKPINK,kpop-jpop,62
"Love, Maybe (Acoustic Ver.)",KIMSEJEONG,kpop-jpop,61
Vechukkava - Remix,Yuvan Shankar Raja;Silambarasan TR;Suchitra,kpop-jpop,43
DDU-DU DDU-DU (Live),BLACKPINK,kpop-jpop,55
Flex (Remix),Cupid;69 Boyz,pop,21
BE MY VALENTINES - REMIX,Lani Love;KD Da Kid,pop,17
Haterz - Remix,Grey Skye Evans;KD Da Kid,pop,14
Hands Up - Remix,KD Da Kid;Grey Skye Evans,pop,15
Tomahawk Chop (Remix),Roy Scott,pop,13
Line Steppers Slide (Remix),Big Mucci;Cupid,pop,13
Cha Cha Slide (Re-Recorded) [Remastered],Mr. C,pop,12
Casper Cha-Cha Slide (Live Platinum Band),Casper & Col'ta,pop,10
Combine Harvester - Remix,Rik Gaynor,pop,8
Lit - Remix,That Girl Lay Lay;Zuri,pop,8
SESAME STREET THEME (REMIX),Little Apple Band,pop,9
Ron - Remix,Feid;Dalex,latino,5
Ron - Remix,Feid;Dalex,latino,3
PORFA - Remix,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,latino,0
PORFA - Remix,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,latino,0
PORFA - Remix,Feid;J Balvin;Maluma;Nicky Jam;Sech;Justin Quiles,latino,0
Poblado - Remix,J Balvin;KAROL G;Nicky Jam;Crissin;Totoy El Frio;Natan & Shander,latino,0
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,1
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
Imaginaste - Remix,Jhayco;Wisin & Yandel,latino,3
No Me Conoce - Remix,Jhayco;J Balvin;Bad Bunny,latino,0
Easy - Remix,Jhayco;Ozuna,latino,1
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,1
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,2
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
CÓMO SE SIENTE - Remix,Jhayco;Bad Bunny,latino,0
No Me Conoce - Remix,Jhayco;J Balvin;Bad Bunny,latino,2
